row,column,flags,text_snippet
3143,response,['medical/mental_health_ref'],"Wow, congratulations on being in a masters program. You are in a unique place. So few have reached that level. You should give yourself a pat on the back.Confid"
3144,response,['phone'],"Hello. That must be very frustrating for you to feel that you to be reminded of constant wrongdoing in your relationship, especially when you feel that your wif"
3150,response,['medical/mental_health_ref'],"As someone who specializes in sexuality and polyamory, I can tell you that your experience is incredibly common. It can be helpful to keep in mind that alcohol "
3161,response,['medical/mental_health_ref'],"Hello, and thank you for your question. Overcoming fears is something that everyone struggles with at one time or another. Sometimes we come across something th"
3166,response,['medical/mental_health_ref'],"Feelings of anxiety can be scary and sometimes we're not aware of the triggers that lead up to moments of anxiety, i. e., heart racing, sweaty palms, sweating, "
3167,response,['medical/mental_health_ref'],"Scary thoughts can feel overwhelming at times as well as feeling quite real. I want to acknowledge how scary they can feel, but there is hope and new skills you"
3170,response,['medical/mental_health_ref'],"Religious questioning is a complex and often philosophical topic, and these types of questions, especially around heaven, hell, and an afterlife can bring up a "
3173,response,['medical/mental_health_ref'],I am so sorry to hear you are going through this. Divorce can be so disruptive in a child's life.I'd really need a lot more information about your situation bef
3177,response,['medical/mental_health_ref'],"Biologically, fear is designed to protect us from harm. Fear is not always a bad thing, and in fact can be quite healthy and appropriate depending on the situat"
3180,response,['medical/mental_health_ref'],"I sympathize with you! It is actually quite common for one partner to have a higher sex drive than the other, and can lead to discord in the relationship. The g"
3182,response,['medical/mental_health_ref'],"

First off, let's start with really
validating the potential emotional pain you are feeling right now. There is
generally no lack of uncertainty, anxiety, fe"
3185,response,['medical/mental_health_ref'],Post Traumatic Stress Disorder can occur after any traumatic event where a real and present threat of harm or loss of life to yourself or others is present. Yes
3192,response,['medical/mental_health_ref'],"If you are a people-pleaser type or a natural caretaker, you can slowly ""lose yourself"" over time if you are always tending to the needs of others and neglectin"
3194,response,['medical/mental_health_ref'],"This answer could be very different depending on the fear, the degree of it, and what it connects to.I wonder the following:On a scale of 1 to 10, how upset, an"
3195,response,['medical/mental_health_ref'],"OK first things first. We have to think of your safety and take care of those thoughts of hurting yourself.Yes, this is a major problem for you and can cause an"
3196,response,['medical/mental_health_ref'],"Hi there,I first want to let you know that having these thoughts is completely normal. Studies have been done that show that 80% of human thoughts are ""negative"
